1,0.89,2.9
1271,0.59,25.7
1272,0.61,23.6
1273,0.65,21.6
1274,0.65,22.6
1275,0.64,22
1276,0.58,23.8
1277,0.56,25.8
1278,0.87,15
1279,0.58,18.7
1280,0.72,17.6
1281,0.77,14.7
1282,0.67,17.3
1283,0.65,18.6
1284,0.62,20.8
1285,0.59,21.5
1286,0.58,21.7
1287,0.6,22
1288,0.53,23.3
1289,0.57,23.3
1290,0.52,22.4
1291,0.46,23.7
1292,0.44,27.2
1293,0.7,23.7
1294,0.58,20.6
1295,0.54,21.9
1296,0.52,24.1
1297,0.45,27.3
1298,0.67,23.7
1299,0.61,23.5
1300,0.66,24
1301,0.8,18.3
1302,0.63,21.4
1303,0.58,24.1
1304,0.85,20.2
1305,0.63,19.5
1306,0.56,20.5
1307,0.62,20.4
1308,0.86,18.2
1309,0.71,21.7
1310,0.64,23.9
1311,0.57,26.6
1312,0.55,27.5
1313,0.52,28.6
1314,0.52,28.2
1315,0.48,28.5
1316,0.42,27.6
1317,0.45,28.5
1318,0.42,28.6
1319,0.43,26.7
1320,0.4,28.1
1321,0.39,29
1322,0.63,23.7
1323,0.71,21
1324,0.63,23.6
1325,0.71,24.1
1326,0.7,21.9
1327,0.59,22.4
1328,0.74,20
1329,0.68,22.5
1330,0.55,22.3
1331,0.55,21.6
1332,0.57,22.1
1333,0.53,21.6
1334,0.49,22.3
1335,0.49,22.1
1336,0.64,21
1337,0.72,19.6
1338,0.83,17.3
1339,0.72,14.8
1340,0.69,13.7
1341,0.65,13.5
1342,0.61,13.9
1343,0.57,15
1344,0.66,15.2
1345,0.83,17.4
1346,0.83,17.9
1347,0.8,15.8
1348,0.82,15
1349,0.71,15.8
1350,0.71,15.2
1351,0.68,15.2
1352,0.73,15.3
1353,0.67,13.3
1354,0.7,14.9
1355,0.65,14.9
1356,0.63,16.7
1357,0.65,18
1358,0.6,18.8
1359,0.58,19.1
1360,0.58,18.7
1361,0.57,19.1
1362,0.74,14.6
1363,0.76,10.8
1364,0.68,11.8
1365,0.69,16.5
1366,0.74,14.4
1367,0.91,14.4
1368,0.73,12.1
1369,0.7,11.3
1370,0.9,12.4
1371,0.82,17.3
1372,0.86,16.8
1373,0.89,12.8
1374,0.88,7.2
1375,0.69,9.3
1376,0.81,8
1377,0.67,9.3
1378,0.83,14
1379,0.8,12.9
1380,0.8,11.7
1381,0.86,10.9
1382,0.82,9.9
1383,0.75,9
1384,0.61,8.3
1385,0.71,6.4
1386,0.71,4.7
1387,0.75,4.5
1388,0.82,5.5
1389,0.94,7.5
1390,0.87,5.6
1391,0.8,4.7
1392,0.92,2
1393,0.94,-0.3
1394,0.83,0.6
1395,0.78,2.1
1396,0.83,1.7
1397,0.76,3.9
1398,0.87,6.1
1399,0.78,6
1400,0.83,8.2
1401,0.87,9
1402,0.8,8.6
1403,0.76,10.5
1404,0.82,8.4
1405,0.82,6.1
1406,0.88,5.2
1407,0.74,6.2
1408,0.91,1.6
1409,0.75,6.5
1410,0.79,6.6
1411,0.88,5.1
1412,0.88,5.3
1413,0.85,7.7
1414,0.87,5.8
1415,0.8,7.7
1416,0.81,9
1417,0.82,5.5
1418,0.74,7.1
1419,0.9,6.6
1420,0.88,7
1421,0.88,5.8
1422,0.81,7.5
1423,0.8,8.5
1424,0.83,7.8
1425,0.86,8.6
1426,0.88,7.2
1427,0.9,5.6
1428,0.91,4.6
1429,0.85,4.2
1430,0.84,6
1431,0.81,7.5
1432,0.94,5.4
1433,0.96,4.3
1434,0.87,4.6
1435,0.96,2.6
1436,0.93,2.3
1437,0.61,1.2
1438,0.77,-0.5
1439,0.84,-0.7
1440,0.84,-1.2
1441,0.77,0.7
1442,0.9,5.1
1443,0.8,8.1
1444,0.75,7.9
1445,0.8,3.5
1446,0.79,1.8
1447,0.76,1
1448,0.78,1
1449,0.85,2
1450,0.77,5.2
1451,0.72,6.5
1452,0.8,1.5
1453,0.76,-1
1454,0.56,-2.1
1455,0.65,-2
1456,0.73,-0.2
1457,0.81,2.4
1458,0.76,4.4
1459,0.73,2.1
1460,0.88,-0.8
1461,0.93,0.1
1462,0.9,-0.2
1463,0.94,-0.7
1464,0.87,-4.2
1465,0.8,-4.4
1466,0.82,-0.5
1467,0.86,0.5
1468,0.83,2.8
1469,0.89,1.4
1470,0.81,7.2
1471,0.84,6.3
1472,0.83,8.5
1473,0.77,9
1474,0.78,10.6
1475,0.72,6.6
1476,0.71,3.3
1477,0.75,4.7
1478,0.86,4.7
1479,0.87,2.8
1480,0.85,-0.2
1481,0.92,4.4
1482,0.83,0.8
1483,0.69,0
1484,0.63,0.8
1485,0.77,-0.4
1486,0.84,2.1
1487,0.86,0
1488,0.91,0.7
1489,0.8,0.1
1490,0.7,-0.3
1491,0.68,-1.4
1492,0.62,3.3
1493,0.56,9.9
1494,0.64,8.9
1495,0.69,6.9
1496,0.7,5.9
1497,0.64,7.1
1498,0.62,8.6
1499,0.62,8.5
1500,0.74,4.1
1501,0.68,2.5
1502,0.72,1
1503,0.84,2.4
1504,0.87,3.3
1505,0.82,3
1506,0.79,3.7
1507,0.79,5
1508,0.83,3.9
1509,0.78,3.4
1510,0.82,1.5
1511,0.67,1.6
1512,0.67,1.8
1513,0.77,1.5
1514,0.9,3.9
1515,0.87,-0.7
1516,0.78,-1.4
1517,0.67,-1.9
1518,0.74,-0.3
1519,0.63,-1.6
1520,0.62,-1.8
1521,0.69,-0.9
1522,0.67,-1.2
1523,0.71,-1.7
1524,0.62,3
1525,0.6,1.8
1526,0.74,3
1527,0.83,4.2
1528,0.73,3.6
1529,0.84,2.1
1530,0.67,1.7
1531,0.81,-0.4
1532,0.81,0.1
1533,0.76,3.5
1534,0.88,6.2
1535,0.82,8
1536,0.69,9.5
1537,0.62,11.4
1538,0.54,13.8
1539,0.51,14.3
1540,0.58,12.4
1541,0.64,14
1542,0.62,11.2
1543,0.7,6.7
1544,0.8,5.1
1545,0.82,4.7
1546,0.87,2.5
1547,0.63,2.1
1548,0.62,1.7
1549,0.59,5.1
1550,0.56,7.4
1551,0.56,9.3
1552,0.55,12.2
1553,0.55,12.9
1554,0.61,13.1
1555,0.66,11.9
1556,0.72,9.9
1557,0.65,9.7
1558,0.8,5.4
1559,0.8,4.7
1560,0.76,6.7
1561,0.74,6
1562,0.74,6.2
1563,0.79,6.8
1564,0.64,7.4
1565,0.66,7.2
1566,0.62,8
1567,0.6,10.7
1568,0.55,12.6
1569,0.66,11
1570,0.66,12
1571,0.6,8
1572,0.68,9.4
1573,0.57,15.7
1574,0.55,16.1
1575,0.81,13
1576,0.63,12.4
1577,0.55,10.5
1578,0.52,12.7
1579,0.65,14.4
1580,0.64,14.7
1581,0.68,14.8
1582,0.77,13.7
1583,0.72,12.3
1584,0.66,13.5
1585,0.68,13.9
1586,0.72,13.6
1587,0.81,8.5
1588,0.86,7.5
1589,0.68,9.1
1590,0.67,8.8
1591,0.78,7.3
1592,0.72,11.7
1593,0.66,13.6
1594,0.77,12.6
1595,0.75,10
1596,0.68,12.5
1597,0.62,13.7
1598,0.62,14.7
1599,0.55,16.5
1600,0.53,18.4
1601,0.55,19.2
1602,0.55,19.7
1603,0.82,13.9
1604,0.87,8.6
1605,0.63,9.4
1606,0.57,11.4
1607,0.53,13.6
1608,0.52,16.2
1609,0.81,13
1610,0.6,13.9
1611,0.52,15.4
1612,0.52,16.7
1613,0.74,16
1614,0.9,13.8
1615,0.86,14.7
1616,0.92,13
1617,0.83,15.1
1618,0.84,15
1619,0.7,16.1
1620,0.61,18.8
1621,0.6,21.3
1622,0.58,23.5
1623,0.59,24.3
1624,0.89,18
1625,0.68,17.2
1626,0.74,14.8
1627,0.69,16.4
1628,0.74,16
1629,0.7,16.9
1630,0.62,17.8
1631,0.61,18.8
1632,0.68,15.4
1633,0.68,14.5
1634,0.63,15.5
1635,0.82,16
1636,0.69,19.4
1637,0.56,17.9
1638,0.59,17.5
1639,0.57,17.7
1640,0.61,21.4
1641,0.55,21.6
1642,0.5,19.2
1643,0.54,20.5
1644,0.61,19.2
1645,0.63,17.2
1646,0.59,17.5
1647,0.53,19.5
1648,0.75,18.4
1649,0.75,18.1
1650,0.76,19.8
1651,0.84,16.5
1652,0.59,16.6
1653,0.72,13.8
1654,0.74,14.4
1655,0.72,14.3
1656,0.8,15
1657,0.66,16.2
1658,0.66,20.2
1659,0.67,22.1
1660,0.64,24.2
1661,0.64,22.2
1662,0.66,22.7
1663,0.8,20.3
1664,0.72,23.1
1665,0.7,23.9
1666,0.69,24.6
1667,0.8,20.7
1668,0.63,20.5
1669,0.7,16.9
1670,0.7,17.5
1671,0.6,18.3
1672,0.52,21.2
1673,0.54,22.9
1674,0.55,23.5
1675,0.56,24.5
1676,0.58,24.3
1677,0.61,23.6
1678,0.74,22.2
1679,0.67,23.3
1680,0.76,22.3
1681,0.78,22.1
1682,0.63,23.7
1683,0.63,23.6
1684,0.76,21.9
1685,0.77,22.6
1686,0.8,20.8
1687,0.72,18.3
1688,0.71,17.6
1689,0.68,19.3
1690,0.82,17.5
1691,0.9,18.1
1692,0.67,22
1693,0.91,17.9
1694,0.7,19.2
1695,0.67,16
1696,0.76,16.6
1697,0.67,19.7
1698,0.8,18
1699,0.62,17.8
1700,0.82,15
1701,0.71,18.1
1702,0.71,17.6
1703,0.86,17.2
1704,0.82,16.9
1705,0.67,15.6
1706,0.73,15.2
1707,0.69,18.4
1708,0.73,21.5
1709,0.8,21.8
1710,0.7,20.3
1711,0.68,19.1
1712,0.73,19.5
1713,0.74,18.4
1714,0.59,18.1
1715,0.59,19.8
1716,0.68,22.1
1717,0.76,16.8
1718,0.69,17.3
1719,0.88,17.4
1720,0.73,15.1
1721,0.78,13.7
1722,0.76,13
1723,0.74,15.9
1724,0.86,14.2
1725,0.71,15.8
1726,0.66,13.9
1727,0.58,13.4
1728,0.72,15.9
1729,0.86,10.1
1730,0.88,10.5
1731,0.83,10.6
1732,0.82,12.1
1733,0.82,15
1734,0.82,15.5
1735,0.8,16.2
1736,0.77,16.2
1737,0.79,14.9
1738,0.74,15
1739,0.73,17.1
1740,0.7,18.2
1741,0.85,15.9
1742,0.9,12.7
1743,0.9,14.4
1744,0.94,10.6
1745,0.94,10.8
1746,0.8,10.3
1747,0.8,11.2
1748,0.84,11.2
1749,0.88,11.7
1750,0.87,8.9
1751,0.86,7
1752,0.8,7.7
1753,0.75,10.8
1754,0.93,9.8
1755,0.89,12.9
1756,0.77,15
1757,0.82,13.3
1758,0.84,14.8
1759,0.8,14.3
1760,0.9,12.9
1761,0.94,9.2
1762,0.88,9.5
1763,0.92,10.6
1764,0.91,11.6
1765,0.81,10.7
1766,0.9,8.7
1767,0.9,10.1
1768,0.92,9.6
1769,0.86,11.6
1770,0.88,11.6
1771,0.81,11
1772,0.8,6.9
1773,0.83,6.4
1774,0.85,3.9
1775,0.85,2.2
1776,0.85,2
1777,0.88,3
1778,0.79,4
1779,0.82,3.7
1780,0.73,2.2
1781,0.82,-0.7
1782,0.79,2.1
1783,0.8,4.7
1784,0.67,8.8
1785,0.7,5
1786,0.83,1.2
1787,0.82,1.9
1788,0.77,9
1789,0.85,9.2
1790,0.94,3.5
1791,0.86,3
1792,0.88,3.4
1793,0.87,6
1794,0.93,3.9
1795,0.97,5.5
1796,0.95,3.1
1797,0.95,1.5
1798,0.91,3
1799,0.93,4.7
1800,0.96,4.5
1801,0.98,2.8
1802,0.93,0.9
1803,0.94,0.2
1804,0.84,0.8
1805,0.82,1.2
1806,0.88,1.1
1807,0.88,0.2
1808,0.87,-0.1
1809,0.89,-1.1
1810,0.88,-0.8
1811,0.88,-1.4
1812,0.87,0
1813,0.72,6.6
1814,0.67,3.1
1815,0.93,0.8
1816,0.86,-4.1
1817,0.88,-3.3
1818,0.8,-5.2
1819,0.88,3.2
1820,0.72,8.3
1821,0.85,5.3
1822,0.96,1.2
1823,0.91,0.8
1824,0.88,0.3
1825,0.88,1.6
1826,0.85,0.5
1827,0.92,0.2
1828,0.94,3.8
1829,0.86,5.7
1830,0.78,3.7
1831,0.8,1.8
1832,0.8,3.7
1833,0.78,8.4
1834,0.81,5.7
1835,0.7,6.1
1836,0.83,8.6
1837,0.86,5.4
1838,0.79,4.6
1839,0.84,5.1
1840,0.77,4.8
1841,0.85,0.4
1842,0.78,-0.5
1843,0.81,-1.2
1844,0.85,-0.7
1845,0.81,2.6
1846,0.76,3.2
1847,0.74,6.5
1848,0.77,6.6
1849,0.74,2.6
1850,0.8,0.5
1851,0.78,-1.2
1852,0.83,-2.9
1853,0.76,-3.7
1854,0.75,-6.1
1855,0.73,-4.6
1856,0.67,-5.9
1857,0.68,-6.1
1858,0.69,-0.7
1859,0.84,2
1860,0.84,1.7
1861,0.85,2.6
1862,0.8,1.4
1863,0.76,0.8
1864,0.81,0.7
1865,0.8,1.6
1866,0.67,2.9
1867,0.6,3.5
1868,0.68,4.1
1869,0.81,6.6
1870,0.76,10.2
1871,0.8,3
1872,0.81,1.1
1873,0.84,-0.3
1874,0.81,-1.1
1875,0.82,-1.3
1876,0.77,-0.9
1877,0.82,-1
1878,0.79,0.2
1879,0.86,-1.2
1880,0.89,-1.7
1881,0.78,-2.2
1882,0.76,-2
1883,0.79,-2.7
1884,0.71,-1.3
1885,0.81,-4
1886,0.6,-6.2
1887,0.66,-7.6
1888,0.63,-3.9
1889,0.58,0.5
1890,0.64,-0.2
1891,0.79,-0.3
1892,0.84,-2.2
1893,0.79,-3.4
1894,0.84,1.6
1895,0.78,3
1896,0.76,2.6
1897,0.66,2.5
1898,0.7,3.4
1899,0.66,2.2
1900,0.61,5.4
1901,0.63,9.5
1902,0.54,11.2
1903,0.54,13
1904,0.58,13.8
1905,0.62,13.6
1906,0.77,12
1907,0.66,11.4
1908,0.72,11
1909,0.8,13.2
1910,0.85,12.1
1911,0.72,12.5
1912,0.85,11.1
1913,0.87,11.3
1914,0.75,11.9
1915,0.8,11.7
1916,0.74,11
1917,0.8,9.6
1918,0.62,10.9
1919,0.53,11.6
1920,0.52,11.9
1921,0.5,11.9
1922,0.69,10.4
1923,0.66,13.2
1924,0.72,12
1925,0.8,7.6
1926,0.85,3.6
1927,0.69,5.1
1928,0.54,9.1
1929,0.69,8.7
1930,0.68,10.1
1931,0.64,12
1932,0.67,10.9
1933,0.81,8.6
1934,0.92,6.3
1935,0.8,10.5
1936,0.74,9.5
1937,0.84,7.5
1938,0.78,8.1
1939,0.54,9.3
1940,0.7,10.7
1941,0.96,11
1942,0.82,10.8
1943,0.7,12.8
1944,0.88,11
1945,0.72,14.4
1946,0.61,17.8
1947,0.57,19
1948,0.52,20.6
1949,0.53,19.9
1950,0.86,14.7
1951,0.84,11.8
1952,0.84,11.4
1953,0.79,10
1954,0.83,10.2
1955,0.61,10.1
1956,0.6,10.5
1957,0.63,9.7
1958,0.66,9.4
1959,0.54,12.4
1960,0.7,14.1
1961,0.79,13.5
1962,0.73,13.6
1963,0.92,9.9
1964,0.77,12.3
1965,0.82,9
1966,0.7,12
1967,0.62,17.4
1968,0.82,16.7
1969,0.86,14.6
1970,0.9,12.1
1971,0.67,14.7
1972,0.6,18.2
1973,0.62,21.1
1974,0.58,22.8
1975,0.56,23.5
1976,0.67,23.3
1977,0.83,17.4
1978,0.67,14.2
1979,0.63,15.1
1980,0.56,17.7
1981,0.59,20.8
1982,0.68,16.9
1983,0.61,16.1
1984,0.77,14.6
1985,0.64,12.1
1986,0.58,11.9
1987,0.57,12
1988,0.56,13.3
1989,0.59,15.1
1990,0.69,15.9
1991,0.85,16.9
1992,0.91,16.2
1993,0.71,18.5
1994,0.66,19.6
1995,0.66,20.9
1996,0.68,22.2
1997,0.51,22.4
1998,0.47,23.7
1999,0.54,24.7
2000,0.62,24.4
2001,0.61,24.6
2002,0.64,25.5
2003,0.8,21.5
2004,0.71,23.8
2005,0.68,24.9
2006,0.66,25.1
2007,0.8,21.9
2008,0.74,19.9
2009,0.72,17.2
2010,0.8,18
2011,0.7,21.3
2012,0.79,18.5
2013,0.66,15.6
2014,0.8,14.6
2015,0.82,13.5
2016,0.79,14.1
2017,0.75,16.1
2018,0.83,17
2019,0.89,16.9
2020,0.86,17.8
2021,0.7,20.4
2022,0.54,22.1
2023,0.54,23.4
2024,0.68,22.9
2025,0.62,23.7
2026,0.73,21.1
2027,0.72,18.8
2028,0.63,18.7
2029,0.69,18.9
2030,0.69,17.6
2031,0.67,18.2
2032,0.79,19
2033,0.9,18.8
2034,0.75,21.5
2035,0.62,25.4
2036,0.61,26.8
2037,0.76,22.4
2038,0.77,19.2
2039,0.67,18.5
2040,0.66,19.1
2041,0.95,15.3
2042,0.79,17.4
2043,0.65,17.6
2044,0.66,18.2
2045,0.69,18
2046,0.7,14.9
2047,0.69,14
2048,0.63,15.8
2049,0.67,17.3
2050,0.67,16.7
2051,0.68,18.5
2052,0.72,17.7
2053,0.82,15
2054,0.9,13.6
2055,0.79,16
2056,0.7,18.4
2057,0.68,20.6
2058,0.72,19.8
2059,0.85,16.2
2060,0.94,15.1
2061,0.9,17.1
2062,0.78,17.9
2063,0.79,18
2064,0.84,17.3
2065,0.76,16.5
2066,0.75,16.3
2067,0.72,17.4
2068,0.75,18.5
2069,0.75,21.2
2070,0.71,22.6
2071,0.73,22
2072,0.78,21.4
2073,0.78,21.3
2074,0.78,20.1
2075,0.71,19.9
2076,0.69,20.7
2077,0.7,20
2078,0.66,21.4
2079,0.82,19.9
2080,0.82,18.8
2081,0.85,16.3
2082,0.82,16.7
2083,0.9,16.5
2084,0.82,17.4
2085,0.79,17.2
2086,0.78,16.2
2087,0.81,10.3
2088,0.73,9.9
2089,0.78,10.1
2090,0.76,11.4
2091,0.76,11.6
2092,0.75,12.2
2093,0.76,15
2094,0.76,15.9
2095,0.76,16.5
2096,0.81,16.4
2097,0.85,15.6
2098,0.79,15.1
2099,0.76,13.5
2100,0.77,11.7
2101,0.9,12.2
2102,0.92,10.3
2103,0.94,10
2104,0.95,11.9
2105,0.89,12.4
2106,0.92,13.3
2107,0.85,13.9
2108,0.83,13.9
2109,0.79,13.6
2110,0.86,12.5
2111,0.85,13.2
2112,0.8,13.5
2113,0.79,12.2
2114,0.78,11.3
2115,0.82,10.6
2116,0.86,10
2117,0.79,9.7
2118,0.75,7.9
2119,0.88,9.3
2120,0.87,12.7
2121,0.84,13.9
2122,0.89,14.8
2123,0.88,13.2
2124,0.87,12.3
2125,0.7,14.7
2126,0.7,15.8
2127,0.79,13.4
2128,0.77,13.6
2129,0.76,13.7
2130,0.73,13.7
2131,0.74,13.6
2132,0.82,13.3
2133,0.83,11.9
2134,0.8,13.9
2135,0.87,12.5
2136,0.82,9.6
2137,0.84,6.6
2138,0.81,7.1
2139,0.8,7.4
2140,0.88,6.7
2141,0.9,8.8
2142,0.88,8.2
2143,0.86,7.2
2144,0.9,5.8
2145,0.83,4.7
2146,0.86,5
2147,0.88,5.9
2148,0.82,2.9
2149,0.81,2.1
2150,0.9,-0.5
2151,0.84,-0.4
2152,0.8,1
2153,0.68,1.5
2154,0.67,0.7
2155,0.66,-2.2
2156,0.78,0.5
2157,0.77,-1.3
2158,0.81,-1.4
2159,0.8,2.2
2160,0.96,1.9
2161,0.92,1.3
2162,0.83,0.7
2163,0.8,-0.1
2164,0.81,4.7
2165,0.6,9.6
2166,0.76,6.2
2167,0.87,3.1
2168,0.86,3.3
2169,0.92,2.2
2170,0.93,2
2171,0.81,0.5
2172,0.94,-3.6
2173,0.9,-3.8
2174,0.88,-0.8
2175,0.74,0.9
2176,0.8,1.3
2177,0.76,5.6
2178,0.79,1.3
2179,0.75,0.2
2180,0.78,-0.2
2181,0.87,0
2182,0.79,-0.4
2183,0.76,0.5
2184,0.84,1.9
2185,0.92,0.8
2186,0.86,2.5
2187,0.85,1
2188,0.82,-2
2189,0.83,-5.4
2190,0.81,-4
2191,0.86,-6.2
2192,0.9,3.8
2193,0.77,4.6
2194,0.93,2.9
2195,0.9,2.2
2196,0.88,0.2
2197,0.71,0.7
2198,0.79,-1.8
2199,0.81,-2.6
2200,0.8,-2.8
2201,0.84,-3.6
2202,0.86,-4
2203,0.81,-3.6
2204,0.8,-2.1
2205,0.83,-4
2206,0.84,-5.2
2207,0.81,-5
2208,0.8,-3.9
2209,0.87,2.4
2210,0.87,5.2
2211,0.9,2.8
2212,0.79,3.6
2213,0.78,4.4
2214,0.89,1.8
2215,0.72,-2.1
2216,0.71,-4.8
2217,0.78,-2.4
2218,0.9,-1.6
2219,0.93,-5.8
2220,0.89,-6.5
2221,0.87,-4.8
2222,0.85,-4.4
2223,0.85,-3.8
2224,0.86,-3.5
2225,0.93,-3.7
2226,0.95,-5.6
2227,0.88,-6
2228,0.77,-2.4
2229,0.75,0.5
2230,0.78,2.9
2231,0.76,3
2232,0.8,1.9
2233,0.72,0.8
2234,0.8,0.1
2235,0.79,-2.3
2236,0.73,-0.8
2237,0.72,3.6
2238,0.87,4.8
2239,0.79,8.3
2240,0.72,5.5
2241,0.68,6.8
2242,0.76,5.3
2243,0.81,5.5
2244,0.77,4.8
2245,0.87,3.1
2246,0.9,0.7
2247,0.86,0.6
2248,0.86,0
2249,0.91,-1.6
2250,0.72,-2.1
2251,0.75,-0.9
2252,0.69,-0.8
2253,0.77,-2.1
2254,0.74,5.1
2255,0.94,0.2
2256,0.84,-1
2257,0.81,0
2258,0.7,0.4
2259,0.86,1.5
2260,0.74,8.1
2261,0.83,3.8
2262,0.83,2.4
2263,0.71,-3.1
2264,0.58,-2
2265,0.6,-0.2
2266,0.67,1.1
2267,0.67,1.4
2268,0.59,2.4
2269,0.61,2.9
2270,0.61,4.4
2271,0.68,7
2272,0.87,8.3
2273,0.94,4.8
2274,0.86,4.6
2275,0.81,7.2
2276,0.67,12.5
2277,0.67,15.3
2278,0.66,15
2279,0.82,8.8
2280,0.71,8.5
2281,0.77,10.8
2282,0.62,13.3
2283,0.7,11.4
2284,0.75,11.3
2285,0.68,9.4
2286,0.61,8.9
2287,0.92,2.1
2288,0.7,3.7
2289,0.59,5.6
2290,0.55,9.5
2291,0.86,6.4
2292,0.93,2.8
2293,0.71,5
2294,0.8,5.2
2295,0.82,7.2
2296,0.69,11.3
2297,0.82,10.3
2298,0.74,11.7
2299,0.81,10.7
2300,0.67,11.8
2301,0.64,10.9
2302,0.62,12.9
2303,0.55,15.2
2304,0.58,15
2305,0.6,15.1
2306,0.56,15.5
2307,0.84,14.2
2308,0.86,13
2309,0.88,12.8
2310,0.81,11
2311,0.62,7.1
2312,0.57,7
2313,0.54,11.3
2314,0.55,15.2
2315,0.53,17.2
2316,0.56,18.5
2317,0.75,16.7
2318,0.78,15.2
2319,0.81,14.1
2320,0.9,12.2
2321,0.87,8.6
2322,0.78,10.5
2323,0.72,14
2324,0.68,15.4
2325,0.81,14.8
2326,0.7,15
2327,0.69,17.2
2328,0.88,16.5
2329,0.72,19.1
2330,0.89,15.8
2331,0.63,14.7
2332,0.64,14.3
2333,0.63,15.3
2334,0.7,15.1
2335,0.59,13.4
2336,0.59,12.7
2337,0.61,13.4
2338,0.66,17.7
2339,0.76,18.6
2340,0.81,16.6
2341,0.91,11.1
2342,0.79,8.2
2343,0.77,7.9
2344,0.84,7.9
2345,0.88,7.6
2346,0.67,11.8
2347,0.67,14.2
2348,0.69,13.5
2349,0.64,13.9
2350,0.57,14
2351,0.54,15.7
2352,0.47,17.7
2353,0.49,19.2
2354,0.47,20.6
2355,0.52,21.4
2356,0.55,22.8
2357,0.54,23.8
2358,0.5,23.5
2359,0.61,21.1
2360,0.71,20.7
2361,0.71,22.1
2362,0.86,19.7
2363,0.76,22.4
2364,0.74,21.8
2365,0.72,19.2
2366,0.63,18.7
2367,0.66,21.4
2368,0.76,21.8
2369,0.75,20.5
2370,0.78,21.1
2371,0.79,21.1
2372,0.83,19.8
2373,0.69,21.6
2374,0.59,22.2
2375,0.5,23
2376,0.59,23.3
2377,0.6,25
2378,0.71,22.4
2379,0.77,19.6
2380,0.76,19.7
2381,0.73,20.9
2382,0.68,22.1
2383,0.62,23.5
2384,0.63,24.9
2385,0.69,24.6
2386,0.71,24.4
2387,0.78,22.5
2388,0.63,22.6
2389,0.52,22.6
2390,0.54,22.6
2391,0.51,23.8
2392,0.48,25.8
2393,0.49,26.7
2394,0.54,26.9
2395,0.61,25.4
2396,0.6,25.3
2397,0.61,25.7
2398,0.5,27.4
2399,0.56,25.6
2400,0.53,26.2
2401,0.75,21.7
2402,0.76,21.7
2403,0.63,23.9
2404,0.8,21.4
2405,0.73,19.3
2406,0.62,18.7
2407,0.85,15.2
2408,0.8,16.4
2409,0.9,15.9
2410,0.91,15.8
2411,0.71,18.7
2412,0.76,17.9
2413,0.67,17.8
2414,0.78,15.5
2415,0.84,13.6
2416,0.8,13.5
2417,0.85,13.1
2418,0.8,14
2419,0.66,17.8
2420,0.8,17.9
2421,0.82,19
2422,0.65,19.4
2423,0.7,19.4
2424,0.74,17.9
2425,0.68,18
2426,0.71,17.6
2427,0.71,17.8
2428,0.74,16.4
2429,0.66,15.9
2430,0.82,14.9
2431,0.86,15.7
2432,0.86,14.4
2433,0.87,11.8
2434,0.78,12.9
2435,0.69,14.3
2436,0.69,16.8
2437,0.75,18.6
2438,0.77,21.3
2439,0.72,22.9
2440,0.75,21.7
2441,0.82,20
2442,0.78,21.6
2443,0.65,16.8
2444,0.66,16.6
2445,0.7,19.8
2446,0.79,20.4
2447,0.79,18.8
2448,0.72,19.9
2449,0.79,18.3
2450,0.92,16.6
2451,0.85,16.9
2452,0.92,16.4
2453,0.89,15.8
2454,0.8,17.2
2455,0.8,16.9
2456,0.76,18.4
2457,0.79,18.8
2458,0.82,19.2
2459,0.84,18.4
2460,0.94,14.5
